frc0,,,,,
frc3082,Chicken Bot Pie,"St. Jude Medical, Inc/Rockwell Automation & Minnetonka High School","Minnetonka, MN, USA",http://www.team3082.com,
frc3083,Artemis,PTC/Plasson & Hof Carmel High School,"Maagan Michael, Z, Israel",http://www.artemis3083.org,
frc3084,PatriORT,Rashi Foundation & Hazor Glilit High School,"Hazor, Z, Israel",,
frc3086,Broncoweiss,Ituran / Shamir Optical Industry Ltd. & Broncoweiss High School,"Kyriat Shmona, Z, Israel",,
frc3087,Ben Shemen,Rashi Foundation/Elop & Ben Shemen High School,"Ben Shemen, M, Israel",,
frc3088,Kill-O-Bites,Hod-Assaf Industries Ltd/Fanta Israel & Ort Kiriat Bialik High School,"Kiryat Bialik, HA, Israel",http://kob.ort.org.il,
frc3089,Bot-N,subaru & The Hebrew Reali High School,"Haifa, HA, Israel",http://www.team3089.com,
frc3090,Winhawks,Boston Scientific Company / Miller Ingenuity / Wincraft / Peerless Chain / RTP Company / Benchmark Electronics / Concept Tool / Excel Images / jcpenney / Medtronic / SRT & Winona Senior High School,"Winona, MN, USA",http://www.winona.k12.mn.us/wshs/RoboticsTeam3090,
frc3091,100 Scholars,"100 Black Men of Atlanta, Inc./Georgia Tech Robojackets/SRT-Nypro/Georgia Power Company/Atlanta Gas Light/EMC/Johnson Research and Development Co., Inc./Lockheed Martin/AT&T & 100 Black Men of Atlanta","263 Decatur Street , Atlanta,, USA",,
frc3092,Nazareth Ilit,Ort Nazareth Ilit High School,"Nazareth Ilit, Z, Israel",,
frc3093,Bearcats,Boeing & Monroe High School,"Monroe, WA, USA",,
frc3094,Blich,Ramat Gan Municipality & Blich High School,"Ramat Gan, M, Israel",,
frc3095,Pilots,Total Soccer & De La Salle High School,"Warren, MI, USA",,
frc3096,The Village Bulldogs,GM Foundation/Michigan Engineering Zone (MEZ)/Detroit Public Schools & East English Village Preparatory Academy,"Detroit, MI, USA",http://www.bulldogrobotics.org/,
frc3097,Blue Lightning,AT&T/SRT & Detroit Public Schools & Kettering High School,"Detroit, MI, USA",,
frc3098,The Captains,General Motors / The Chrysler Foundation / Michigan Department of Education / Faurecia / Lone Star Machine / 221 Robotic Systems / Kawasaki Robotics USA / Hirotec America / Hartman & Tyner / Great Lakes Proud & Waterford Kettering High School,"Waterford, MI, USA",http://www.team3098.com,
frc3100,Lightning Turtles,Ecolab / Genisys Credit Union & Henry Sibley High School,"Mendota Heights, MN, USA",http://hsrobot.atspace.com,
frc3102,TNT,3M Wonewok & Nevis High School,"Nevis, MN, USA",http://www.nevis.k12.mn.us/robots/home.html,
frc3103,Iron Plaid,Ion Geophysical / Jacobs Technology / Texas Workforce Commission & Duchesne Academy,"Houston, TX, USA",http://web.duchesne.org/usweb/dashrobotics/index.htm,
frc3104,The Cyber Rams,NASA / United Technologies / Cyber Robotics Inc. / GE (General Electric) & Academy of Information Technology and Engineering High School,"Stamford, CT, USA",,
frc3105,Lagablab,Science Education Institute & Philippine Science High School,"Manila, 00, Philippines",http://roboweb3105.webs.com,
frc3106,The Contenders,FEST Booster Club & Farmersville High School,"Farmersville, TX, USA",,
frc3107,Tilden Techers,Boeing & Tilden Career Community Academy High School,"Chicago, IL, USA",http://none%20yet,
frc3108,PR9,Peabody Robotcs 9th Graders High School,"pttsburgh, PA, USA",,
frc3109,GA Robotics,Medtronic Inc. & Grizzlies Academy,"Memphis, TN, USA",,
frc3110,SeaBots,NDEP/National Defense Education Program/Friends of Rickover & Rickover Naval Academy,"Chicago, IL, USA",,
frc3111,RoboCougars,SRT & Essex County Vocational Technical Schools,"Newark, NJ, USA",,
frc3112,GSERT Falcons,Con Edison / Bloomberg / SRT & Gateway High Parent association & Gateway School for Environmental Research & Technology High School,"Bronx, NY, USA",,
frc3114,To be determined,"SRT / AT&T & Glenn W. Levey High School Outreach 25300 West Nine Mile Road, Southfield MI  48033","Southfield, MI, USA",http://TBD,
frc3115,Robo-Panthers,SRT/AT&T & WEST SIDE ACADEMY High School & Detroit Public Schools,"Detroit, MI, USA",,
frc3116,Phoenix,Shelby Country Schools & Memphis Academy of Science and Engineering,"Memphis, TN, USA",http://melchanel96.wix.com/mase-team-phoenix#,
frc3117,Harfangs,Bombardier Aéronautique/Université de Sherbrooke & École du Triolet,"Sherbrooke, QC, Canada",,
frc3119,Rockets,SRT/AT&T & Crockett Technical High School & Detroit Public Schools District,"Detroit, MI, USA",http://detroit-crockett.com,
frc3120,RoboKnights,"Mooney Industries / John Bojorquez / Comcast NBCU / Wagner Engineering & Survey, Inc. & Notre Dame High School","Sherman Oaks, CA, USA",http://ndroboknights.com,
frc3121,Alloy Fingerprints,Buckeye Regional & Field High School,"Portage County, OH, USA",,
frc3122,The Alluminators,3M & New Ulm High School,"New Ulm, MN, USA",http://frc.newulmrobotics.com,
frc3123,Wildcogs,VideoRay / Superior Tube / gPARSEC / Lockheed Martin / Comcast & Owen J. Roberts High School,"Pottstown, PA, USA",http://www.team3123.com,
frc3124,Cyberian Huskies,Oklahoma State Department of Education & Edmond North High School & Edmond Public Schools,"Edmond, OK, USA",,
frc3125,Pirates of the Pythagorean,"Gerber Technology, Inc./United Technologies Corporation/Capitol Region Education Council/AT&T & Greater Hartford Academy of Math and Science","Hartford, CT, USA",http://www.ghafirstrobotics.org,
frc3126,FlashPoint,NASA/The Marie Le Doux Foundation/BAE Systems/Elbit Systems/Willis Optomech/Vaupell/Local Supporters & Safford Robotics Group,"Hollis, NH, USA",http://www.flashpointrobotics.org/FlashPoint_Robotics/Home.html,
frc3128,Aluminum Narwhals,"SAIC/Qualcomm/Nordson Corporation Foundation/ViaSat, Inc./Mindtel LLC/Omni Rational & Canyon Crest Academy High School","San Diego, CA, USA",http://team3128.org,
frc3129,Green MacHHHHine,JCPenney & 4-H University of California,"Mountain View, CA, USA",http://www.greenmachhhhine.com,
frc3130,The East Ridge Robotic Ominous RaptorS - the ERRORS,3M Company & East Ridge High School,"Woodbury, MN, USA",http://www.error3130.org,
frc3131,Gladiators,The Boeing Company / Intel / Oregon Dept of Education / Quickor Suspension & Gladstone High School,"Gladstone, OR, USA",http://www.gladstonerobotics.com,
frc3132,Thunder Down Under,Macquarie University/Altium/BAE Systems/Google/National Instruments/Rockwell Automation & Greater Sydney High Schools,"Sydney, NSW, Australia",http://www.thethunderdownunder.org,
frc3133,CyberDons,Simoncic Family / Employees of Microchip Technology / Scottsdale Foundation For the Future / PTC / Dick Wright Welding & Coronado High Shool,"Scottsdale, AZ, USA",http://coronadorobotics.com,
frc3134,The Accelerators,Cass Lake Bena,"Cass Lake, MN, USA",,
frc3135,Robotic Colonels,Francis W. Parker School,"Chicago, IL, USA",,
frc3136,Official Robot Constructors of America (ORCA),"Seacom, inc./Hanover County Public Schools & Patrick Henry High School","Ashland, VA, USA",http://hcps2.hanover.k12.va.us/phhs/index.htm,
frc3137,T-Birds,Rockwell Automation / Vaughn College of Aeronautics & Technoloy / Dayton T. Brown / Hilton Garden Inn  Islip MacArthur / Country Wide Ice Cream Distributors / Mini Melts & Connetquot Central School District,"Bohemia , NY, USA",http://connetquot-robotics.webs.com,
frc3138,Innovators Robotics,National Defense Education Program / RPG Industries / Booz Allen Hamilton / Teradata Corporation / Midmark Corporation / Thyssenkrupp Copper and Brass Sales / RB Jergens Contractors / SAIC / Ledios / Avinger / Globe Motors / Illumination Works / Ispace / GE Aviation & Innovators Robotics Inc.,"Dayton, OH, USA",http://www.InnovatorsRobotics.com,
frc3139,Omega,Quality Inn Northlake / Tapecraft / America's First Federal Credit Union & Oxford,"Oxford, AL, USA",http://oxfordomega3139.com,
frc3140,Flagship,Knox County Schools / ORNL / UT Battelle / Northrop Grumman Remotec / Tennessee Society of Professional Engineers / Chili's / TVA / MillenniTEK LLC / East TN Section ASME & Farragut High School,"Knoxville, TN, USA",http://www.team3140.org,
frc3141,Team Alchemy,UTC & Oliver Wolcott Technical High School,"Torrington, CT, USA",http://www.team-alchemy.org,
frc3142,Aperture,NASA/National Defense Education Program/Johnson & Johnson/ThorLabs & Newton High School,"Newton, NJ, USA",http://newtonroboticsteam.org,
frc3143,NTC Night Hawks,BAE Systems/jcpenney & Norfolk Technical Center,"Norfolk, VA, USA",http://www.ntcrobotics.com,
frc3144,KRYPTO-KNIGHTS,"Whitten-Newman Foundation/Anautic,Inc/Tinker Airforce Base/OKC Foundation/W.D. Distributing/Industrial Specialties/USA Screen Printing & Northwest Classen High school","2801 N.W. 27TH, OK, USA",http://www.krypto-knights.org,
frc3145,TeraViks,"University of Idaho / Kaiser Aluminum / Discover Technology / ExtraTech Corporation / F5 / Esterline, Advanced Input Systems / Kiwanis Club / Coeur d'Alene Rotary / Post Falls Rotarty / Bank of CDA / Hydrafab Northwest / Acorn / Panhandle State Bank / Edward Smith Construction / Kootenai Electric Trust / CC3D / Ashlar-Vellum / Viking Booster Club / Ink Drop Signs & Coeur d'Alene High School","Coeur d'Alene, ID, USA",http://www.teraviks.com,
frc3146,GRANBY GRUNTS,United Technologies / Ensign Bickford Aerospace & Defense / Westwood Products Inc. / PTC / The Connecticut Light and Power Company and Yankee Gas / Granby Education Foundation / Monster Accessories & Granby Memorial Middle,"Granby, CT, USA",,
frc3147,Munster HorsePower,Hammond Optimist Clu/Munster Booster Club & Munster High School,"Munster, IN, USA",http://Munsterhorsepower.com,
frc3148,Joltz,PTC & Boston Latin Academy,"Dorchester, MA, USA",,
frc3149,PANDAMONIUM!,"NASA/jcpenney/Black Cypress, Inc./Mosaic Co./DEC Metals & McKeel Academy of Technology","Lakeland, FL, USA",,
frc3150,Mustangs,Marriotts Ridge High School Boosters & Marriotts Ridge High School,"Marriottsville, MD, USA",http://steelstangs.com,
frc3151,Cyberstorm,Rowan University College of Engineering & GCIT,"Sewell, NJ, USA",,
frc3152,KTC-Monsters,International Paper Corp & Kiamichi Technology Center-Idabel,"Idabel, OK, USA",http://ktcmonsters.com,
frc3154,"Robo-Razzaitore ""THE RAZZ""",NASA/jcpenney/Baltimore Area Alliance (BAA) & Loch Raven High School,"Baltimore, MD, USA",http://www.lochravenrobotics.com,
frc3155,Globots,Southwest Career Technical Academy,"Las Vegas, NV, USA",http://swcta.net/robotics,
frc3156,Solista,"Google / Sun Microsystems / Dale Hardware / Life Technologies / Placer Title / Accuracy Machine, Inc. / SRT & Fremont Christian School","Fremont, CA, USA",http://www.team3156.com,
frc3157,Eastridge Robotics,Bausch & Lomb Corp & East Irondequoit,"Rochester, NY, USA",http://eastridgerobotics.org,
frc3158,TECBOT,"General Motors México/Tec de Monterrey, Campus Toluca & Tec de Monterrey Campus Toluca, Preparatoria","Toluca, MEX, Mexico",http://www.tecbot.com.mx,
frc3160,FROG:  FIRST Robotics Organization of Grove,"Malone's CNC Machining, Inc. / Grand Lake Area Robotics Education / Grove Rotary Club / G & M Corkle Charitable Foundation & Grove High School","Grove, OK, USA",http://www.frog3160.org,
frc3161,Tronic Titans,Halton Catholic District School Board/Xerox Canada/Ford Canada/Professional Engineers Ontario Oakville Chapter/Creative Visual Solutions & Holy Trinity Catholic Secondary School and Council,"Oakville, ON, Canada",http://www.team3161.ca,
frc3162,RoBoComm-X,Bausch & Lomb/ZVRS/Cooper Vision/Cross Bros. Co./Rochester Institute of Technology and National Technical Institute for the Deaf/SRT & Rochester School for the Deaf & Monroe BOCES (Deaf and ASL) High Schools,"Rochester, NY, USA",http://www.team3162.com,
frc3163,ROARBOTS,2014 FRC Hardship Grant / Tinker AirForce Base / Public Service of Oklahoma / Oklahoma State University-Institute of Technology & Wilson Public Schools,"Henryetta, OK, USA",http://www.wpstigers.k12.ok.us/robotics/Entrance.html,
frc3164,Stealth Tigers,Lockheed Martin / Tampa Brass and Aluminum & Jesuit Tampa & The Academy of the Holy Names High Schools,"Tampa, FL, USA",http://www.tigerrobotics.com,
frc3165,NewBots,MJ Murdock/ADEC/Plan Z Development Studios/HDR/Climax/Burgerville/A.R.E. & Newberg High School Industry and Engineering,"Newberg, OR, USA",http://Coming%20Soon,
frc3167,Environmental Tectonics Crusaders,The Boeing Company/Environmental Tectonics Corp/Airline Hydraulics/Crown Holdings Inc./Comcast & Father Judge High School,"Philadelphia, PA, USA",,
frc3168,Warriors,"2014 FRC Hardship Grant / BAE Systems / Michael W. Wendel, AVW Technologies, Inc / Suffolk Education Foundation / Schadel Sheet Metal Works, Inc & Nansemond River High School","Suffolk, VA, USA",http://blogs.spsk12.net/nrhs-robotics,
frc3169,Saint-Borgs,NASA/jcpenney & Oklahoma Christian School,"Edmond, OK, USA",http://www.saintborgs.com,
frc3170,Bearded Dragons,SRT/Stardust Foundation & Verrado High School,"Buckeye, AZ, USA",http://www.verradorobotics.org,
frc3171,P.R.I.D.E,Westhampton Beach High School / Westhampton Architectural Glass / Hampton Dental / Hampton Jitney / Westhampton Beach Rotary / Kiwanis Club of Greater Westhampton / Rubio Premier Motors / Suffolk County National Bank / Crease Properties / Debra Winter / Chesterfield Assoc / Edward & Jane Otis / Robert N Kandell Ins / Emtrol / Adelwerth Bus Corp. / Gershow / Children's Denistry of Hauppauge / Dr. and Mrs. Muecke / True Value Hardware / Revco Lighting & electric / Westhampton Pet / Toni's Barber S,"Westhampton Beach, NY, USA",,
frc3172,HorsePOWER,Great Plains Manufacturing/Greater Salina Community Foundation/Salina Central Booster Club & Salina Central High School,"Salina, KS, USA",http://www.team3172.com,
frc3173,IgKnighters,Xylem/PTC/Time Warner Cable/Xerox & McQuaid Jesuit High School,"Rochester, NY, USA",http://www.igknighters.com,
frc3174,ROBODAWGS,BAE Systems & ANNISTON HIGH SCHOOL,"ANNISTON, AL, USA",,
frc3175,Knight Vision,"Group Stahl / Dr. and Mrs. Clyde Wu / Drs. David and Bernadine Wu / Becker Ventures, LLC / McCann Ice Arena & University Liggett School","Grosse Pointe Woods, MI, USA",http://www.KnightVision3175.com,
frc3176,Purple Precision,Rolls-Royce Corporation/WaterJet Cutting of Indiana/Indiana Workforce Development & Brownsburg High School,"Brownsburg, IN, USA",http://www.brownsburgrobotics.com,
frc3177,Fearless Falcons,Harlan Community Academy High School,"Chicago, IL, USA",,
frc3179,The A.N.T.,Google / Oklahoma State Dept of Education / Adair Masonic Lodge / Adair Community for Excellence in Education / RAE Corporation / Ameriflex & Adair High School,"Adair, OK, USA",,
frc3180,Blaise of Glory,NASA/SRT/NSK/Indiana Department of Workforce Development & Indian Creek High School,"Trafalgar, IN, USA",,
frc3181,Pittsford Panthers,Xerox / SentrySafe / Rochester Optical & Pittsford Central School Dist.,"Pittsford, NY, USA",http://www.pittsfordrobotics.org,
frc3182,Athena's Warriors,United Technologies Corporation / MakeHartford / Hartford County 4-H / Peening Technologies / SWI Glass & Metal / Comcast / Pratt and Whitney Women's Council / MIT Lincoln Laboratory / SolidWorks / West Hartford Public Library & Athena's Warriors,"West Hartford, CT, USA",http://team3182.org,
frc3183,EPIC,SRT & Computers for Communities,"Burlington, CT, USA",http://www.epicrobotics.org,
frc3184,Blaze Robotics,CapEx Outsource/Goodrich/Fuller Sales/VoiceNet Technologies & Burnsville High School,"Burnsville, MN, USA",http://www.blazerobotics.org,
frc3185,Super Gurus,All American Storage/Attorney Henry Fincher/Filter-Fab Corporation/Filter-Mart Corporation/SRT & Robo-Tech 101,"Cookeville, TN, USA",,
frc3186,DECAbotz,NASA/Teradata & Dayton Early College Academy,"Dayton, OH, USA",http://decabotz.wordpress.com,
frc3187,Titans,The Boeing Company / Employees of Microchip Technology & Arcadia High School,"Phoenix, AZ, USA",http://www.arcadiarobotics.org,
frc3188,The Robotics Factory,NASA & Islamic Center of Portland,"Portland, OR, USA",http://www.3188factory.com,
frc3189,Circuit Breakers,Google / eBay / Micron / Donlons / Redshift Investigations / DigitalDog / GenCorp Foundation & El Dorado Union High School District,"Placerville, CA, USA",http://www.eduhsdrobotics.org,
frc3190,Mecha-51,CAE Electronics Ltd. / KPMG / Miller Thomson Pouliot SENCRL  LLP / Serge St Denis Pharmacien / ICAM / Profile Direct Marketing & Mecha-51 & College Bourget,"St Lazare, QC, Canada",,
frc3191,The Wingnuts,Quartzdyne / Granite School District & Granite Technical Institute,"Salt Lake City, UT, USA",,
frc3192,Tiger Bytes,Oregon Department of Education/The Boeing Company/Mentor Graphics Corporation/Tektronix/Western Precision Products/Foundation for Tigard-Tualatin Schools/Portland Engineering Inc & Tigard High School Technology Team,"Tigard, OR, USA",http://thstechteam.org,
frc3193,Falco Tech,Delphi/NASA/Taylor-Winfield Corp & Austintown Fitch High School,"Austintown, OH, USA",http://falcotech3193.com,
frc3194,The BRAINS,NASA/jcpenney & Tucson High Magnet School,"Tucson, AZ, USA",,
frc3195,Robo Ninjas,"BAE Systems/Qualcomm/Pro Specialties Group, Inc./Balboa International Market & Helix Charter High School","La Mesa, CA, USA",,
frc3196,Team SPORK,"Nitro Manufacturing / United Technologies Corporation / PTC / Newell Rubbermaid / Ingersoll Rand / Stock Car Steel & Aluminum, Inc / Southpaw Custom Graphics / MMB Bearings Co., Inc. / AeroDyn Wind Tunnel / MSC Industrial Supply / Niagara Bottling, Inc. & Pine Lake Preparatory","Mooresville, NC, USA",http://www.teamspork.com,
frc3197,HexHounds,Sikorsky Aircraft Corporation/Rockwell Automation & Cedarburg High School,"Cedarburg, WI, USA",http://www.cedarburgrobotics.com,
frc3198,Robotomy,"NASA/Mountain Parks Electric/Comcast/Dean Kamen of FIRST/Channel 17 Mountain TV/The Spa Doctor/Parallax, Inc./Sagebrush BBQ and Grill/Crown Trophy/J.B. Construction & Development Inc & Middle Park High School","Granby, CO, USA",http://robotomy3198.wordpress.com,
frc3200,Raptacon,Lockheed Martin / Seakr Engineering / Career and Technical Education / CatCrib / SHARC & Eaglecrest High School,"Centennial, CO, USA",http://www.raptacon.org,
frc3201,Ross Rambotics,Kathman Electric / M&S Machine and Manufacturing / Emerson Industrial Automation / Dale Eppert / Fluor-B&W Portsmouth / Fox Towing / Creative Walls / Clippard Manufacturing / E&S Precision & Ross High School,"Hamilton, OH, USA",http://www.rossrambotics.com,
frc3202,KnightBots,3M & Harding High School,"St. Paul, MN, USA",http://www.hardingrobotics.org,
frc3203,The Unlikely Mix,NASA/American Honda/Battelle Memorial Institute/AEP-American Electric Power & Columbus City Schools,"Columbus, OH, USA",,
frc3204,Steampunk Penguins,Bank of America/Con Edison/Catholic Foundation for Brooklyn and Queens & The Mary Louis Academy,"Jamaica Estates, NY, USA",,
frc3205,Patriots,Concord Carlisle & Concord Carlisle High School,"Concord, MA, USA",,
frc3206,Royal T-Wrecks,3M & Woodbury High School,"Woodbury , MN, USA",https://sites.google.com/site/whsroyaltwrecks/home,
frc3207,Fighting Scots,NASA / Platt Electric Supply / Hill Air Force Base & OWATC@Ben Lomond High,"Ogden, UT, USA",http://www.owatcfightingscots.com,
frc3208,WildBots,NASA/Adaptive Methods/SAIC & Centreville High School,"Clifton, VA, USA",http://www.fcps.edu/CentrevilleHS,
frc3209,NHS Robotics,NASA & Niles McKinley High School,"Niles, OH, USA",http://team3209.com,
frc3210,Falcons,Liberty High School,"Hillsboro, OR, USA",http://libertyrobotics.weebly.com,
frc3211,The Y Team,"Rotem Industries Ltd./Rashi foundation/The Yeruham Miami partnership/Perrigo/M.T.A foundition/Keren Daniel/Automation Yeruham/Cimatron/The Yeruham Municipality/Matnas Yeruham/Itsik Danziger & Yeruham Science Center & Ort Sapir Yeruham & Belevav Shalem & Kama & IAF Technological College, Be'er Sheva","Yeruham, D, Israel",http://frc3211.com,
frc3212,YME Stingbots,Yellow Medicine East School District & Yellow Medicine East High School,"Granite Falls, MN, USA",,
frc3213,Thunder Tech,NASA/Washington State OSPI/Tacoma Metal & Tacoma Schools CTE & Mt.Tahoma High School,"Tacoma, WA, USA",http://teamthundertech.com,
frc3214,High Tech Hounds,"Smith & Nephew, Inc./jcpenney & Fairley High School","Memphis, TN, USA",,
frc3215,Team Prion,Honda Aircraft Company / Analog Devices / TE Connectivity / Volvo Trucks North America / Teradata / ABCO Automation & Grimsley High School,"Greensboro, NC, USA",http://www.teamprion.com,
frc3216,MR T,VEMCO / McKinstry / Lockheed Martin / CTA Architects Engineers / Beach Transportation / Knights of the Round Table / Eclipse Engineering / Northwestern Energy / Lupine Logic & Missoula County Public Schools,"Missoula, MT, USA",http://www.mrt3216.org,
frc3217,L&M,Edcouch-Elsa High School,"Edcouch , TX, USA",,
frc3218,Panther Robotics,The Boeing Company/Autodesk/OSPI Office of Superintendent of Public Instuction & Bonney Lake High School,"Bonney Lake , WA, USA",http://pantherrobotics.org,
frc3219,TREAD,"Primus International / The Boeing Company / Office of Superintendent of Public Instruction / MultiCare Auburn Medical Center / Pacific Propeller Intl, LLC / Farmers Insurance / Orion Aerospace / Tri-Way / Gray Lumber / SPEEA / Star Rentals / Paul Bowman / Herbert and Susan Hoover / H & M Contracting / Tony and Laura Theimer / Ed & Karen Zawislak / Diane Hubbard / Solstice Publishing / Continental Hardwood / International Rubber and Belt Supply / The Home Depot & Auburn High School","Auburn, WA, USA",http://auburnsd.schoolwires.net/Page/1526,
frc3220,Mechanics of Mayhem,NASA / OSPI & Liberty High School,"Spangle, WA, USA",,
frc3221,KM Royals,The Boeing Company/Tri-Tec Manufacturing & Kent Meridian High School,"Kent, WA, USA",,
frc3222,Robot Bantam,Washington State Robotics Grant / Bezo Family Foundation / Gear Up Program & Clarkston High School,"Clarkston, WA, USA",,
frc3223,POKER Robotics,NASA/BAE Systems/jcpenney & Central Kitsap High School,"Silverdale, WA, USA",,
frc3224,Lion Hit Squad,jcpenney & Luella High School,"Locust Grove , GA, USA",http://lionhitsquad.moonfruit.com,
frc3225,Wolverine Robotics,Patent Law Works/PLATT Electric/Home Depot & Hunter High School,"West Valley City, UT, USA",http://frcteam3225.weebly.com,
frc3226,Eagle Tech,NAVAIR / National Defense Education Program / Qualcomm / BAE Systems & Olympian High School,"Chula Vista, CA, USA",http://www.sites.google.com/site/ohseagletech,
frc3227,RoboWolves,"Medtronic, Inc, Memphis & Cordova High School & Cordova High School","Cordova, TN, USA",,
frc3228,Rocket,jcpenney / National Defense Education Program & Haynes Academy,"Metairie, LA, USA",http://www.haynesrobotics.org/hrob,
frc3229,Hawktimus Prime,Umicore / Itron / Qualcomm / Orange Leaf / ViaLink / Dan Kelley / NASA & Holly Springs High School,"Holly Springs, NC, USA",http://www.team3229.com,
frc3230,PrototypeX,The Leonardo/Rockwell Automation/Northrop Grumman/Ebay/Utah State University & Salt Lake County 4H,"Salt Lake City, UT, USA",http://prototypex.org,
frc3231,PioTech,SRT & Pioneer Academy of Science,"Clifton, NJ, USA",,
frc3232,South Bend's Finest,Mack Tool & Engineering/Indiana Workforce Developlment/MCNTMA & Apprentice Academy & South Bend Community School Corporation,"South Bend, IN, USA",,
frc3234,Red Arrows,Lowell Area Schools Education Foundation / Lowell Area Schools / White's Bridge Tooling / Alto Lions Club / ENWORK / Szudera Insulation Co. Inc / GR Orthodontics PC / Showboat Automotive Supply / Architectural Consultant / Metric Manufacturing / Rockstar Steaks / Tom Benzique / Visual Entities Inc & Lowell Area Schools,"Lowell, MI, USA",http://www.lowellrobotics.org,
frc3235,Mustang,SRT & Detroit NorthwesternHS and STEM,"Detroit, MI, USA",,
frc3236,TRIFORCE,"Natick Soldier Research, Development, & Engineering Center / TE Connectivity / Environmental System Inc. / EMC Corporation / US Air Force & Tri County Regional Vocational Technical High School","Franklin, MA, USA",http://107.0.27.134/Team3236,
frc3237,Bionic Braves,The Boeing Company/OSPI/jcpenney & Bethel High School,"Spanaway, WA, USA",,
frc3238,Cyborg Ferrets,The Boeing Company/ANACORTES ROTARY CLUB/Anacortes Noon Kiwanis Club/Sebo's Do-It-Center & Anacortes School District,"Anacortes, WA, USA",http://team3238.com,
frc3239,Birds of Prey,"Futura Industries / Automated Mechanical / Ogden Golf and Country Club / Online Image / Wells Fargo / ATK / Weber State University / Moore Good Ideas / Kaysville Rotary Club / Utah Spine Care & Northern Utah Academy for Math, Engineering and Science","Layton, UT, USA",,
frc3240,Team Orion,"The Bezos Foundation/Scientific Linings & Coatings, Inc./Prism Technologies Group/Texas Workforce Commission & John Jay Science & Engineering Academy","San Antonio, TX, USA",,
frc3241,Davinci Dragon Army,Nammo Composite Solutions & Davinci Academy of Science and the Arts,"Ogden, UT, USA",http://team3241.com,
frc3242,ILLUMICATS,"Duke-Progress Energy/Public Education Foundation of Marion County/American Panel/Bray's Welding/United Roofing & Forest High School EMIT,Steven Wingo, P.A., Dr. Manuel Leal,  Lockheed Martin, Duke Energy, Public Education Foundation of Marion County, Engineered Building Systems, Stepp Construction","Ocala, FL, USA",http://www.first.fhsemit.com,
frc3243,Amperes,"Rockwell Automation/Harmons & Academy for Math, Engineering and Science","Salt Lake City, UT, USA",http://www.tinyurl.com/ames-frc,
frc3244,Granite City Gear Heads,Grede Foundry/Boston Scientific/Bernicks Family Foundation/LEAF Grant/Talon Innovations/Central Minnesota Manufacturers Association & Apollo and Tech High School,"St. Cloud, MN, USA",http://www.granitecitygearheads.com,
frc3245,Ravens,U.I.S./Sinclair Oil/Zions Bank & The Waterford School,"Sandy, UT, USA",,
frc3246,Vandals,NASA / Barrick Ruby Hills Mine / General Moly / Mt Wheeler Power & Eureka County High School,"Eureka, NV, USA",http://roboticsof2011.jimbo.com,
frc3247,Robopack,"MetalTech Inc/Georg Fischer-Central Plastics, LLC/Harrison Discount Pharmacy/jcpenney/Oklahoma Office Systems & Shawnee High School","Shawnee, OK, USA",http://www.robopack.org,
frc3250,Kennedy Robotics,Sacramento City Unified School District Career and Technical Preparation / JB Ballenger Forklift Service / TAP Plastic / Sergey Brin-Ann Wojcicki Foundation / Universal Network Development Corporation & John F. Kennedy High School,"Sacramento, CA, USA",http://www.first3250.com,
frc3251,Savage Pride,2014 FRC Hardship Grant/Platt/jcpenney/INL & Salmon High School,"Salmon, ID, USA",http://www.salmonschools.com/ExtraCurricular/Robotics.html,
frc3253,Rustlers,CM Russell High School,"Great Falls, MT, USA",,
frc3255,Super NURDs,Caterpillar / GA-ASI / Northrup Grumman / Abbott / NDEP / Leidos / Teradata / Meziere Enterprises / APS Engineering / Precision Graphic Systems / Qualcomm / SolidWorks / EUHSD & San Pasqual High School,"Escondido, CA, USA",http://www.frcteam3255.com,
frc3256,WarriorBorgs,Mimi Patterson/Qualcomm/MDR Precision/C&H Enterprises/Wells Fargo Advisors/Tharp Family/Intuitive Surgical/Brin Wojcicki Foundation/Google Inc./The Zhang Foundation/Nova Drilling/Gorilla Metals/Nvidia/Symantec/The Omni Group/Wasabi/Anki Drive/Valley Christian Schools & Valley Christian Schools,"San Jose, CA, USA",http://first3256.vcrobotics.net,
frc3257,Vortechs,The Sergey Brin-Anne Wojcicki Foundation / Galil Motion Control / Western Placer Unified School District / Placer County 4-H / Sew Katie Jean / Rocklin Hydraulics / Blue Streak Reprographics / Parallax Inc / Tri-Star Motorsports / My Wire Guy / SERVPRO of Auburn-Rocklin / Heritage Oak Dental & FRC Team 3257,"Rocklin, CA, USA",http://www.FRCteam3257.org,
frc3258,MADawgs,Mid-Atlantic Broadband Cooperative / NASA-SEMAA / Martinsville City Schools & Martinsville High School,"Martinsville, VA, USA",http://martinsville.va.schoolwebpages.com/education/school/school.php?sectionid=4,
frc3259,Thoroughbots,SAIC/Kingsford/Progeny Systems/Somerset Community College/Volo Business Group & Southwestern High School,"Somerset, KY, USA",,
frc3260,SHARP,Microsoft & Sarah Heinz House,"Pittsburgh, PA, USA",http://www.sarahheinzhouse.com/frc,
frc3261,Bears Robotics,Clearbrook-Gonvick,"Clearbrook, MN, USA",,
